session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
5,16.578697817853968,12,2.2598538013826754,4,4,0
5,2.9012179188186558,16,3.359532275410535,0,1,1
4,18.902333943234005,14,0.6474300717961342,1,1,0
8,14.702525167597642,15,0.11144455232147471,0,4,0
6,18.081414561636034,13,1.4594230788241171,4,4,0
4,17.503966756135195,16,0.08613907911468882,3,3,0
3,16.579655039146623,11,1.0757659353053612,1,1,0
3,13.014100612827361,13,0.0359569868004025,4,4,0
4,13.069289881307332,6,0.5096986247345995,4,4,0
4,14.728531412390478,7,0.9847355518254086,3,3,0
3,15.857365952238142,14,0.23690477116897726,4,4,0
4,12.879997548658965,13,0.24242861546071975,3,3,0
3,19.714682038786293,6,3.509641257352609,2,2,0
5,13.360784794750135,16,0.0846125801621084,1,1,0
2,10.100743806167095,9,2.3357076950524127,0,4,0
6,17.97617772991542,17,3.3692072652205485,0,4,0
5,24.40581753668559,15,0.28018540865369446,4,4,0
1,9.162239523915083,10,0.4347472948257454,0,1,0
5,14.37342054277321,13,2.0516158691686446,1,1,0
4,20.31950136664763,12,0.7585616934800052,0,1,0
0,17.84919187822482,9,1.2941426172541508,1,1,0
5,18.106201960661707,4,3.6158107303901987,1,1,1
4,15.152424023371456,14,0.2969609715059324,4,4,0
6,1.7099880721522673,9,1.9333400560902303,4,4,0
1,16.289261914591222,14,5.70838633665203,4,4,1
2,16.867413251485665,9,0.11836790823859292,2,2,0
2,20.62919650864615,13,0.12376520107256733,4,4,0
3,11.245161510983845,12,1.6182044527958361,1,1,0
3,23.4140978621218,12,6.441545049650228,2,2,0
1,13.447770673795164,15,0.49813755508638163,0,1,0
3,12.586813144327992,7,0.8033206202302128,4,4,0
3,11.396168767257603,10,0.20771878480990022,0,1,0
3,20.231643078481376,10,0.8996091585197693,2,2,0
2,9.520037827910986,13,0.09069041773771805,3,3,0
3,18.159632061475797,11,0.985624348216524,2,2,0
6,10.962170926364335,11,1.6215554429276284,0,4,0
2,14.77920952604366,11,7.37814508024858,2,2,0
4,7.376729717543612,10,3.4117652472130886,3,3,1
4,18.926883546901173,13,3.452678544984015,0,1,0
3,14.249798637950857,10,0.5179153907244128,3,3,0
4,17.787151437356272,8,0.1825529968643854,4,4,0
3,14.105405021065533,12,1.848014375097293,4,4,0
3,17.63873954695747,17,1.472686461241618,1,1,0
6,14.769452365260882,13,1.4534239637232724,0,1,0
7,18.703195244292562,15,0.23083962947944778,1,1,0
6,17.668930704600204,15,1.3619823077433533,2,2,0
2,15.981211894692478,10,0.3258750709069143,4,4,0
1,10.499268094030523,8,1.0967593779653955,4,4,0
5,12.813045555741203,11,0.12835745471783971,4,4,0
2,11.138937123307208,16,3.888319755069061,2,2,0
5,22.143473082366036,14,0.026535428919061358,2,2,0
3,18.901794245980494,15,5.6043857271363215,0,4,0
5,15.188741295994015,10,3.9739700992375715,1,1,0
5,12.189251354503485,16,2.7935628983628447,4,4,0
5,11.05114372792505,19,8.096897999399777,2,2,0
6,15.61237580524202,9,0.11064490030595801,1,1,0
6,24.216047935313497,6,2.0521950465664642,0,1,0
5,15.029652490489228,15,3.7849560903784107,0,1,0
5,21.00960126499406,7,0.2707624256165651,2,2,0
2,16.37831728367259,9,1.757869371237946,4,4,0
4,17.81287085182426,8,1.0014928753497396,0,4,0
4,12.620413466699102,13,1.1447890756763992,0,4,0
2,14.014662486947682,14,4.8727835701108475,2,2,0
3,10.845970475756335,20,1.5472028970160956,0,4,0
3,16.52291836540078,10,0.1958035688868284,0,1,0
4,13.782886237230255,14,5.5361155679438445,0,1,0
4,16.799427832830343,10,0.4096526085998367,1,1,0
2,10.073950606896194,13,4.463075906734805,2,2,0
6,17.278638072480234,10,7.075458846464474,4,4,0
4,15.84451446214557,11,4.204805703514769,2,2,0
4,15.684348089708926,11,2.2610344286715054,2,2,0
4,16.946878999374302,11,2.7216573227643543,0,4,0
6,13.81199558798187,20,2.407060762850466,3,3,0
5,34.03358683059797,12,1.2343153997126601,2,2,0
3,17.342228664394028,17,0.6415671126588044,0,1,0
5,15.525559885601863,7,0.6709531088174934,2,2,0
5,18.709871014159287,12,2.6273362276253303,0,4,0
5,12.393701536751049,8,1.967193883438464,2,2,0
4,12.22814666908646,18,1.7583947231350878,2,2,0
6,19.001843401461617,16,2.1146077313912484,2,2,0
2,19.445715137836853,13,2.981410526103963,4,4,0
9,20.95875562778999,16,2.75935988654862,4,4,0
2,7.874154693107888,9,0.22274914064288412,4,4,0
2,14.368054731917642,7,0.9020812960225261,4,4,0
2,16.648154140976448,14,0.6129610202830252,0,4,0
3,18.601572125872156,8,1.5454142125541899,1,1,0
6,17.632914895815077,16,0.12676602038781487,0,4,0
2,10.7446119116209,13,2.874872575970329,0,4,0
4,17.573784488819125,9,0.22527907327751165,1,1,0
3,16.606177379472115,11,0.633266349928261,4,4,0
9,16.59257644390339,14,3.05333482840397,2,2,0
4,9.517791780294937,18,0.1058734627469593,2,2,0
0,10.327671650823767,5,2.1588024288215815,1,1,0
4,24.061153311061815,12,5.166669746656315,2,2,0
4,19.930562707182318,10,1.922773994029571,4,4,0
3,14.68514974861332,11,2.4941607021960537,1,1,0
3,14.770559246286737,6,3.143002128112791,4,4,0
1,26.114159574256668,8,0.5026908288577617,0,4,0
6,15.226667588309327,9,1.7395964964783073,4,4,0
8,14.4160495438351,9,0.7393950735487349,0,1,0
3,11.03295674483591,3,0.5740189419985336,2,2,0
2,13.831679010973138,10,0.4275165004313636,4,4,0
6,6.585781524079762,8,1.761029849389421,2,2,0
2,17.60396499225018,13,3.164929234949335,2,2,0
6,21.29629498421525,21,4.173158939381256,2,2,0
3,21.35199075318582,11,1.1192823880128162,0,1,0
3,11.48770733838057,16,0.9332953342161432,0,4,0
1,3.5265605918276,14,2.32506617471475,0,4,1
3,16.696373557522517,6,3.031523969606772,0,4,0
4,21.593531748574847,8,0.5842353548976322,4,4,0
4,6.9793052889618465,11,0.7056244966986475,4,4,0
3,13.131976810452159,9,1.5245372026935093,1,1,0
2,16.78707310146205,14,1.1753618172128237,4,4,0
8,10.794690729986304,12,2.4469075515239287,0,4,0
3,6.359213401987226,8,1.4043152700611519,0,4,0
4,11.281435011066982,11,0.23666436069327637,3,3,0
4,12.154573347598282,14,0.3629315136818919,1,1,0
7,5.569193286148103,12,4.643716135103057,0,1,1
4,20.35771985085316,9,0.5159834246023178,3,3,0
2,22.769577077277532,19,0.10276784207835919,4,4,0
2,15.147784303765135,11,2.6294702729501194,2,2,0
3,18.64743577953347,7,2.304096662696406,0,4,0
4,7.604054007095239,12,1.8329615931447103,1,1,0
5,14.292108566572752,18,1.3953394013687197,2,2,0
6,12.10547730799838,12,6.985333261677382,3,3,0
6,17.057786994132563,12,0.2552856336932772,4,4,0
6,1.5099240006396428,11,1.4273643048287525,4,4,0
2,13.479647527450961,14,1.6604322445993234,4,4,0
2,18.142003980237355,15,0.045499485051352206,2,2,0
5,16.190987594754944,14,1.0620308963613525,1,1,0
4,18.9145349745161,17,3.0538929527382686,2,2,0
3,12.008122091147246,16,1.273907094860289,2,2,0
3,1.0,14,4.1633432495901666,0,4,1
5,20.49442213996148,10,2.0701425216013587,2,2,0
1,18.795730882655537,13,2.9055980676268174,0,4,0
3,22.843786176262135,15,3.2641865888988635,4,4,0
7,15.371282093431631,9,2.3391442975052947,1,1,0
5,17.081195870074026,11,2.767640129645213,4,4,0
6,26.646238515850502,14,2.376924368806956,1,1,0
5,5.7449474954081285,17,1.59907755944176,3,3,0
4,17.22351981113996,17,1.6718790617119357,0,1,0
4,21.088698018221876,12,0.42115759554610505,3,3,0
4,16.062908563738837,9,3.5140116685539766,0,4,0
5,15.331535395647178,12,0.7483320898782153,1,1,0
3,7.582138759003941,12,1.53460764764683,0,4,0
5,22.336115748565184,7,0.5741526664110694,2,2,0
5,20.344700830827122,14,2.380567057006832,4,4,0
0,21.412794698324635,12,7.391320961505172,3,3,1
5,14.892230696245145,6,3.238372897237179,0,4,0
2,13.396352184499799,11,1.930413087783621,1,1,0
6,14.966470801073166,11,1.6763761192849322,4,4,0
4,23.496613452127654,12,1.3457922776445874,2,2,0
3,13.698461114395972,9,0.4587544601697892,0,4,0
5,22.40971439596065,9,0.8554522682267063,1,1,0
7,14.264510079477574,10,1.0430792086274703,2,2,0
4,10.713710090210434,13,5.7852352502143605,0,1,0
2,4.613779779411981,12,1.1087988229555512,2,2,0
5,17.870650254335125,13,1.764698410175287,2,2,0
3,18.840610596073837,11,5.1130082936117,0,4,0
0,9.247325146503467,10,1.4613924399725011,2,2,0
3,22.38431669181835,8,0.5792339660063061,4,4,0
9,8.093116118839216,15,0.9593197432193123,1,1,0
4,18.542190997071422,16,0.9417334446557765,0,1,0
5,18.787411572251116,15,2.5085511767715523,3,3,0
4,20.36582408798981,12,0.70229685932254,0,4,0
2,5.146012423534048,13,2.6208053961694775,4,4,0
3,20.33436345099503,10,4.400828130660406,4,4,0
4,14.275788771522345,13,0.8191661859032595,4,4,0
5,13.298194212082455,19,0.29084037073041197,1,1,0
4,19.125047373829695,10,2.035287194295513,2,2,0
5,19.80343115345823,6,0.8952462003641803,4,4,0
4,5.056833852088966,9,1.5270799221159126,0,4,0
4,8.551061566695015,13,2.0111491880409713,0,1,0
5,20.996062707987818,11,1.047629044458684,1,1,0
5,17.37494538590194,7,5.1724029309678405,4,4,0
3,15.908761539110623,9,1.0203671737331679,2,2,0
3,10.071648892998851,14,0.7345311609517606,2,2,0
2,17.194208254460147,13,4.3374238867807176,2,2,0
1,21.094660658033582,8,0.293063576193066,2,2,0
6,26.589664648216164,10,0.265255439344099,0,1,0
3,13.22906552495089,13,5.488335545262735,2,2,0
3,19.38543089325254,11,0.46883476083622216,2,2,0
3,24.274407900664393,14,0.32136453703149165,2,2,0
5,7.756530666675245,8,1.5321597660808552,3,3,0
4,23.995642542619283,7,0.09583686751526116,2,2,0
6,16.00321793436008,12,1.93524700527946,4,4,0
3,15.374321494710573,14,1.20635994659779,1,1,0
1,12.29135606961625,10,2.045592496783663,2,2,0
3,13.180526996956766,12,0.6679739846930659,3,3,0
7,11.27493898995402,12,4.7177229192933785,4,4,0
5,10.234879782637698,7,0.6310131165985654,2,2,0
4,17.24811252214217,15,2.0298185269741778,0,4,0
6,20.563437188077536,12,5.804187002369096,1,1,0
6,9.761268574753116,14,1.0243506962727864,0,4,0
2,11.52416172341757,16,0.35210615754044194,0,4,0
3,16.28172488825791,14,0.14166586081176885,2,2,0
6,9.42749698333742,16,6.594647769748878,4,4,0
4,16.220650204169655,14,2.8853187667991285,2,2,0
1,13.651554293471785,11,5.025428896812881,0,1,1
2,6.810270472228762,14,2.400181054648933,0,1,0
5,17.35815206003926,9,0.8384643947451303,2,2,0
3,12.194902115272011,11,0.2625343979410499,3,3,0
5,20.125242547502772,13,5.298813460469368,4,4,0
4,14.022520930392771,10,1.34519571963289,4,4,0
5,11.443447455975772,12,1.0100482907902666,4,4,0
5,14.833776299725685,10,1.7245146808533125,1,1,0
3,21.209853824575504,15,0.22535067757425412,3,3,0
6,24.209112636375696,12,0.7398209232798016,0,4,0
6,17.965355566140488,11,2.0315377602477063,0,4,0
4,12.054841748006535,12,0.21099426410585376,0,4,0
2,15.163034913840454,11,0.2906129152819015,0,1,0
3,14.50791348145916,9,1.4291006615111825,0,4,0
5,14.248799055912228,8,1.9534467186886642,4,4,0
5,13.728049846789002,10,0.41405253516774326,1,1,0
3,10.172863285650958,13,0.06728862012785332,4,4,0
3,19.87809421171286,12,6.357719162560412,4,4,0
3,19.30389915222853,15,0.05575530756574947,4,4,0
2,15.115812928200677,10,0.00410829968515789,4,4,0
4,21.29373828710842,11,0.7811743770422778,3,3,0
1,17.955252895796107,17,0.5032228073132029,1,1,0
6,9.417826590861045,11,1.7046908456395335,2,2,0
5,13.227975083297883,19,4.49257733033504,4,4,0
4,22.401853749928364,12,1.3121177573735152,4,4,0
2,13.196760712541069,11,2.9682661074295305,4,4,0
4,11.533349988431219,15,4.798787636651026,3,3,0
5,18.612045839812243,8,0.4199602749158071,2,2,0
5,13.598912938428784,14,1.3400760756398389,4,4,0
5,17.80392434563714,14,2.0548356826104635,4,4,0
6,14.819419622405409,12,0.8065846543753652,1,1,0
6,11.016721951010052,23,2.6922413658135933,2,2,0
4,11.534440212708164,10,2.4436964113396966,4,4,0
4,6.571254112519515,6,1.093231308617426,1,1,0
5,9.474087208701867,11,0.18412916245811084,4,4,0
6,18.14189190195608,5,0.023272444975192052,0,4,0
4,21.028851920215708,12,0.9220071023654111,1,1,0
6,11.947868756657812,14,0.17126577171073581,1,1,0
2,8.125085204573274,17,3.043077921653161,2,2,0
3,20.68918665132319,9,0.8139097843781188,0,1,0
4,20.837140370203947,5,2.19381713639898,0,4,0
5,18.61479378129221,11,0.8504551735600243,4,4,0
4,7.745341079599088,18,3.178666904799952,1,1,1
6,17.575597645545702,8,4.38589242436913,1,1,0
2,17.75789433365928,11,3.6343287067789154,3,3,0
7,19.502879477826433,6,1.3251333891013795,1,1,0
2,15.754945126042491,13,0.17537217828389823,4,4,0
3,11.249124830082845,12,0.9295103913399564,1,1,0
7,12.977291815256423,18,1.104879178573214,3,3,0
2,20.885264684536125,9,6.4504926900649835,2,2,0
3,16.89771150676083,11,1.6671062644818144,4,4,0
2,8.459715182995325,12,2.0480093231484524,1,1,0
5,23.532336785650685,15,3.0465532858859685,1,1,0
1,20.77773631434108,6,1.6795969493961316,4,4,0
4,23.312493314134862,10,1.825018826073554,3,3,0
2,20.67156191956147,9,0.5629435853334375,3,3,0
4,10.358010942130893,8,0.12134078679558602,0,4,0
4,16.650024758350746,15,2.5558550674830824,2,2,0
3,18.017471005320495,13,3.7767790444422347,1,1,0
3,8.27847996887861,12,1.0620572857218924,0,4,0
3,9.138068171073215,16,1.5921965501808222,2,2,0
4,18.716991168224382,9,0.7342738959459134,4,4,0
4,19.113441481198144,7,1.196476320475871,0,4,0
3,26.841095146319944,10,0.4686358207915476,0,4,0
5,13.698067004437391,7,2.853289667855974,0,1,0
3,6.585273334973223,7,1.3542004007327575,3,3,0
5,14.244337109505054,14,1.584417610614488,2,2,0
1,19.217299481543098,7,0.07558666747164086,1,1,0
6,13.179506400575304,9,1.9478311740443048,4,4,0
6,15.508728958611597,12,0.4529376779395697,0,4,0
2,11.789511157560069,9,0.9670521556301737,1,1,0
6,20.965475779082922,15,1.0644924989577218,0,4,0
6,18.72307791176532,13,1.191070567073551,0,4,0
4,10.89962730829047,15,0.5160818588246487,0,4,0
2,12.39037210573563,18,3.795710172888886,1,1,0
3,11.602540310839155,10,1.1167086952379883,2,2,0
5,5.7018922309941065,15,1.8941930808374905,0,4,0
3,11.190083489369147,17,1.9035122477690243,0,4,0
1,6.1356848778569795,14,1.8678133429798411,0,4,1
3,19.667898109174054,9,1.6388635447769906,0,1,0
4,20.06437565827764,15,3.4589867241158205,0,4,0
4,13.506053634137004,10,3.3492099420899586,0,1,0
5,16.02347929568387,13,1.0796322076763705,4,4,0
4,20.354998303958098,16,2.0203571121303985,2,2,0
1,18.9189102037921,12,0.21701814438709077,3,3,0
4,25.02349304672191,13,0.19032027431294216,4,4,0
2,16.297062303688783,12,1.3075314434279746,2,2,0
4,22.26317666738351,16,4.609254826342118,3,3,0
2,15.475599844927965,11,2.0996425491334807,2,2,0
3,14.402507709230193,18,2.212581924623248,2,2,0
2,18.39342032408766,9,0.34317469916846255,4,4,0
4,17.760766065866164,10,1.2077264047572207,0,4,0
3,11.960391370407404,13,1.0242894701033545,0,1,0
6,10.879844420372988,16,3.05551629175387,0,1,0
3,15.373877892917392,9,0.2965919301347788,4,4,0
6,5.549646297673366,15,1.549543308899482,1,1,0
2,13.462348106441048,13,4.846152391662373,4,4,0
5,10.088307395231364,15,4.459782762987236,1,1,0
4,12.118268691331243,15,3.8256467436889134,1,1,0
7,11.106336753701479,9,0.9399602604401064,1,1,0
4,18.839544836858067,7,5.663851828571337,2,2,0
2,17.23339814025336,8,3.2725959582725404,3,3,0
4,15.264762623550217,13,3.8095157487648463,1,1,0
8,13.083118128529646,13,5.386928027042534,2,2,0
3,20.173491712390163,18,5.529281283809578,0,1,0
2,19.50324298756715,13,0.5490446546577652,2,2,0
5,14.444293374024243,7,0.27321558098004534,2,2,0
4,21.7737337282592,12,2.3480187411946303,4,4,0
2,14.052284261874961,11,1.6566236141400557,4,4,0
6,16.023512621189592,17,0.7932877763433394,1,1,0
3,12.128906898965546,8,2.3068731357900147,0,4,0
2,13.033948836087387,12,0.1280040017879006,4,4,0
8,11.86491737641828,13,0.09671797891857287,0,4,0
5,18.43795928324601,15,0.874873342619234,1,1,0
4,16.881097485611264,11,0.43096252214107306,0,1,0
2,9.736306426643766,14,2.5356439314980426,1,1,0
3,17.83224525212176,15,5.913863216762872,2,2,0
6,23.9647552810771,8,2.167215328475745,1,1,0
0,11.699619832783043,13,2.1271720687550655,4,4,0
3,11.413707187099742,11,0.013234840657728614,2,2,0
3,15.04033440929793,8,1.4360151985289342,2,2,0
5,21.891173800015157,16,3.3976458832550955,1,1,0
0,12.808438617802635,14,2.123328882294043,0,4,0
5,24.209254663076514,11,0.5169777670192347,3,3,0
4,9.714706808354379,16,3.7740125813181784,3,3,0
2,15.940242831717104,8,6.669512081174507,2,2,0
4,6.493699652335703,14,0.6542124429942303,1,1,0
6,10.319265247684925,9,0.46410206621572175,2,2,0
8,13.932995360507611,14,0.8265719368854741,3,3,0
3,16.350970606396572,10,0.13048187448705886,3,3,0
2,21.203659886368378,15,4.133961767671401,2,2,0
3,11.503353448156796,13,5.2986047172338875,4,4,0
3,17.103219556223447,9,2.006438986188379,2,2,0
2,8.304464587882912,12,2.8906863595873213,0,4,0
1,20.049267470395215,6,2.2091642098401123,2,2,0
7,21.5519115080972,13,0.9475550164825494,2,2,0
5,20.187624211977287,14,1.9995749234345186,0,1,0
8,20.18032215199758,6,3.6196860414755556,1,1,0
3,14.543082213350504,13,3.32048802194446,2,2,0
4,16.38356062347229,12,0.16906351067886982,3,3,0
5,14.515100000527648,17,1.2420287403836863,4,4,0
7,14.772456633148698,11,1.0127426642617279,4,4,0
5,11.281684508252017,15,2.7887235973607556,0,1,0
1,16.408342849213867,18,1.3918057060633195,2,2,0
3,17.08900168719811,14,0.8606463776262239,2,2,0
3,19.92648834348867,13,2.4507317634690637,1,1,0
7,16.960589577770936,9,1.28330618994101,0,1,0
3,19.405396631264956,11,0.5931066861478147,0,4,0
4,11.278626450629659,11,4.422144639535244,0,4,0
0,22.117189617221168,5,0.2399284838606817,4,4,0
4,13.793734406422955,17,0.03650657832758301,0,4,0
3,4.756229857764442,15,0.3107619488375131,0,4,0
4,13.052549481246814,7,0.3574000533091336,0,4,0
4,17.88340173622133,16,1.5445634683332785,3,3,0
2,15.411021681568526,13,1.9609413046974606,0,4,0
6,5.289938767336379,12,1.1906299458817695,0,1,0
5,16.07578210445777,13,0.45674249708407594,1,1,0
4,15.633657428189501,4,0.28356703599182354,1,1,0
2,10.142830360387833,16,1.355146055953691,1,1,0
5,17.822572212470355,12,1.6670408225186295,3,3,0
1,14.330853241597534,6,0.724700239523532,0,4,0
4,5.244592168531883,8,0.4980511069572787,0,1,0
5,18.47537554030523,7,0.16805216976297116,0,4,0
0,15.874086749572776,19,0.053190040375542,4,4,0
3,22.56779605496147,7,0.22350945433153666,0,4,0
1,10.675270127627014,18,2.710207081981362,4,4,0
3,13.834786684890334,16,0.8432458411096553,4,4,0
3,20.32996717982848,7,0.0556036589729614,1,1,0
1,10.421895474401815,4,1.419225074652387,3,3,1
2,20.153747081762845,17,1.536031418016055,2,2,0
6,20.284148045993568,15,1.1196423466945022,2,2,0
7,16.56890186580557,11,0.23460263048443392,2,2,0
2,14.17435592916214,18,2.812728012589005,2,2,0
5,11.763565937834143,11,2.3364494856346507,0,4,0
3,11.394586416436994,16,1.0041584316104182,2,2,0
5,16.554153620069485,11,0.958703515927781,3,3,0
0,1.0,12,0.33905181863002043,1,1,1
5,12.21471768554359,9,2.801186993131286,4,4,0
2,11.525179616392894,15,1.83045211937639,0,1,0
1,10.059788688745204,18,0.17939748693565033,4,4,0
1,15.928553952079474,15,0.9498344293163024,2,2,0
4,7.651052536824256,8,4.67768799868609,2,2,1
1,21.014361806133586,11,1.2043276108917522,4,4,0
4,19.567902881071817,19,0.7858703708677834,4,4,0
4,21.79774083245728,10,2.0644364047121737,1,1,0
2,12.363869446976858,11,0.4537318858611651,3,3,0
3,16.038998913788383,13,1.4838489620943833,0,4,0
3,19.115855052792746,15,2.214434935882614,1,1,0
7,14.345969456172382,13,3.860366754796811,4,4,0
5,12.166975230279082,9,2.3585883692140506,0,1,0
5,15.598395249329737,13,0.9703475839455644,0,4,0
2,13.974882666143005,12,2.9203139125320896,2,2,0
0,9.64659195403309,14,4.573422071747701,1,1,1
3,3.0980988792659776,9,1.2992699345448842,1,1,0
4,10.382203396592509,11,0.009021889024264863,2,2,0
7,3.2019419916709513,8,4.2558863309530715,2,2,1
3,10.650055095718024,21,0.36170605108900017,1,1,0
5,22.09531256196241,16,0.2700948080480619,2,2,0
3,5.757418900731372,9,0.7354098616713892,4,4,0
5,17.244498930737652,9,0.9560191683499736,4,4,0
3,21.113445893813363,14,3.2126524992308707,3,3,0
3,7.136655759958495,14,0.9859170083254253,0,4,0
3,23.971646020291793,13,0.10010637223570201,1,1,0
2,14.617646890762686,8,2.020992284270655,4,4,0
1,21.790763455741676,13,2.224739115433282,1,1,0
6,16.354210557479494,10,3.3663941152157872,4,4,0
5,12.69673430986148,12,1.0178750835007562,1,1,0
6,1.0,9,0.18000494891024546,4,4,0
4,9.425987566264267,11,1.6106720355529534,0,1,0
2,18.398750962214514,11,0.25793480714773936,1,1,0
5,22.686416486809755,9,0.034445574862810975,3,3,0
6,7.976735413599752,18,3.015419217218741,4,4,1
6,14.701667510915042,7,1.0330523499496695,2,2,0
7,12.770034710282843,9,1.4889027271185469,0,4,0
5,17.08907824252976,15,2.1744499583696744,4,4,0
2,15.441840098771355,17,1.0250797401981344,2,2,0
3,13.141598306642605,14,0.10497030869348592,0,4,0
4,18.195541627490755,12,0.5826939806877034,1,1,0
4,11.54234795455841,18,0.43218988082675114,2,2,0
2,15.056201169305144,11,7.579081684794276,1,1,0
5,18.850532891766765,13,2.6903467095317914,4,4,0
4,11.368155936397677,9,1.2013183159160754,1,1,0
3,13.205224803253953,5,0.130928344616949,2,2,0
4,12.20990412254114,6,0.24625827683964113,0,4,0
6,17.26084688279127,14,3.3522194871488202,2,2,0
3,16.74778827092095,14,5.817241910474013,0,1,0
2,12.409277396428102,16,0.06370423979000939,0,1,0
5,16.704363736058948,18,4.82473569332559,0,1,0
5,1.0,15,0.9578908593369853,0,4,0
5,19.176362039543235,11,0.4806624857406838,0,4,0
3,19.478506499256167,7,0.2156879881295988,1,1,0
7,12.4680941003506,14,2.954618248088792,0,4,0
3,11.47341567014467,13,1.2656493882716278,0,1,0
3,14.712382449234765,11,3.5726339959817803,4,4,0
2,10.449641218155199,10,0.5127729332173391,1,1,0
5,11.226725165555031,10,2.2699387616355122,1,1,0
3,16.53926387211833,8,0.25140243974608417,0,4,0
4,19.04530610482473,8,0.1880734870336923,2,2,0
4,16.58935783913224,15,0.2863551940070858,2,2,0
4,29.431644406087607,11,3.309930466824334,1,1,0
4,21.242937396082517,10,2.1320176237637387,1,1,0
5,18.676877774772425,11,0.3629571650340368,3,3,0
4,18.49594189326456,13,0.9715253812459202,4,4,0
6,15.433794429146229,15,2.885187782220019,4,4,0
4,17.52326720267056,15,0.6728327667209549,0,4,0
1,15.987976911299995,24,5.083302282097169,2,2,1
1,20.254192727183543,19,4.920883728643998,0,1,1
3,13.604302809438408,19,1.609949685045066,2,2,0
6,13.337104465572045,12,1.9992048449505069,1,1,0
4,20.89034120140633,10,2.118119915172821,1,1,0
1,12.700046239541791,11,0.5980751597602504,2,2,0
5,10.275356513435991,8,0.9092730643763999,3,3,0
1,11.259352649260757,12,0.29222870669117007,3,3,0
3,18.743085160247222,11,5.177106381050627,0,1,0
5,28.359429367466525,11,2.573618100059832,3,3,0
3,10.561545035754763,11,0.09493024414970817,4,4,0
4,18.225743206985857,13,1.5942947996718495,0,4,0
5,15.768880901103467,14,0.8403669924588975,1,1,0
5,20.640944973049056,18,3.377913516193207,3,3,0
2,18.18189664271153,14,0.8425795846137726,1,1,0
4,20.950945612067173,20,2.0664926707739344,2,2,0
4,16.46067848598302,10,0.36242114862297536,2,2,0
7,10.826130067870015,9,1.6363122238860668,4,4,0
2,11.599926158905586,16,0.6959564053566953,4,4,0
1,16.05990298159671,8,0.3603798742905406,0,1,0
5,17.33541370754596,17,1.9312726219321996,1,1,0
3,13.078944152023189,18,2.035767816943971,1,1,0
3,25.075297879162456,18,8.191144366936006,0,4,0
7,19.706109658573247,11,2.211914753776114,1,1,0
4,4.580467353955985,16,1.4501425024211745,3,3,0
5,14.385488520220571,9,4.874997007983772,4,4,0
5,9.851412672664269,9,3.5237896064298377,4,4,0
2,24.531413080635712,15,1.5914510442901475,0,4,0
4,3.9032983752333887,12,1.4322138096751642,3,3,0
7,17.09370957227369,15,5.693562257509261,2,2,0
3,15.616621988142938,13,1.9201041045863048,0,1,0
6,19.069535587198345,9,2.5019832606695904,1,1,0
8,16.613805284382288,13,0.1813358363122759,4,4,0
6,25.346623439030434,10,2.533865118070726,1,1,0
3,19.589652334266574,12,0.6149040113670131,4,4,0
4,5.809534735403663,14,0.24555128321072076,2,2,0
2,22.02108080837569,17,3.7897930346500575,1,1,0
3,16.015766653028294,12,2.350065193563181,0,4,0
5,22.029566937648358,10,1.047025911451971,0,1,0
4,13.414603326204604,10,1.1292149933471631,2,2,0
2,9.688351592125926,12,0.4390943575673248,2,2,0
4,8.743114849374788,12,0.019193797477189314,2,2,0
6,20.306980216343824,11,0.8595949253743267,2,2,0
6,18.98589174204168,14,0.3213104162179067,4,4,0
8,12.040262187161643,13,1.0954177003252847,1,1,0
0,1.6495001048331925,15,3.5894287163906933,2,2,1
5,20.49837404697108,10,0.24378023401690052,2,2,0
2,4.812379534887983,8,0.19247914781403694,0,4,0
5,25.869555758427794,12,4.64766281110242,4,4,0
1,7.7729287651188805,13,2.734078374657476,3,3,1
2,15.070384106657155,10,0.10905992849794732,0,1,0
3,16.150083688774792,10,0.16582970807123695,4,4,0
4,16.82425610464559,11,2.309884247047976,4,4,0
1,16.621418124112736,13,0.9251639230338166,3,3,0
3,15.652197793277509,9,2.575964985746191,1,1,0
5,12.829630604821865,9,1.0365535270459263,4,4,0
3,13.882763620303157,11,6.87075094928516,0,4,0
5,11.740906424418334,9,2.3710651653179236,2,2,0
7,15.579383712766418,14,0.09547454348641755,0,1,0
3,6.230572966206058,9,0.8024535298070291,1,1,0
3,16.57730766136207,12,1.6584204010082901,4,4,0
6,14.506640333064592,16,0.3060078310265776,3,3,0
5,19.207162083863622,10,0.005046962755758721,3,3,0
3,13.481678628150146,15,0.16525972297378883,1,1,0
3,18.011142174744386,11,1.4857822051475584,4,4,0
5,17.760126182454965,16,2.00073152585806,1,1,0
3,14.304674257578577,9,0.19501260556338484,0,1,0
1,16.764411573930598,14,2.188184183769503,2,2,0
5,8.286668683740892,10,1.9200890254676195,1,1,0
7,21.707827409904503,12,5.623390445166007,0,4,0
3,12.27226913703213,16,3.673624446133505,4,4,0
1,14.108421595495601,13,5.737912525317311,2,2,1
4,9.735825646727676,17,6.769130323528423,4,4,0
4,11.158941544286815,12,1.1625267056128126,2,2,0
8,23.217690997045054,10,1.338512437056971,0,4,0
3,15.689450777891873,11,0.6615186838574402,0,4,0
4,13.516077811294082,16,1.4203116319651858,4,4,0
4,13.488223743436778,13,0.3267202091944162,0,1,0
8,15.009894090038186,14,2.226016596038852,2,2,0
